@RELATION thread_length

@ATTRIBUTE threadID NUMERIC
@ATTRIBUTE sentiment_1 NUMERIC
@ATTRIBUTE sentiment_2 NUMERIC
@ATTRIBUTE time_1 NUMERIC
@ATTRIBUTE time_2 NUMERIC
@ATTRIBUTE arrivalPattern_1 NUMERIC
@ATTRIBUTE arrivalPattern_2 NUMERIC
@ATTRIBUTE topicMSE_1 NUMERIC
@ATTRIBUTE topicMSE_2 NUMERIC
@ATTRIBUTE posterInteractions_1 NUMERIC
@ATTRIBUTE posterInteractions_2 NUMERIC
@ATTRIBUTE mutualInteractions_1 NUMERIC
@ATTRIBUTE mutualInteractions_2 NUMERIC
@ATTRIBUTE numWords_1 NUMERIC
@ATTRIBUTE numWords_2 NUMERIC
@ATTRIBUTE question_1 NUMERIC
@ATTRIBUTE question_2 NUMERIC
@ATTRIBUTE exclaim_1 NUMERIC
@ATTRIBUTE exclaim_2 NUMERIC
@ATTRIBUTE onThreadTopic_1 NUMERIC
@ATTRIBUTE onThreadTopic_2 NUMERIC
@ATTRIBUTE overlapPrevious_1 NUMERIC
@ATTRIBUTE overlapPrevious_2 NUMERIC
@ATTRIBUTE overlapDistance_1 NUMERIC
@ATTRIBUTE overlapDistance_2 NUMERIC
@ATTRIBUTE timeliness_1 NUMERIC
@ATTRIBUTE timeliness_2 NUMERIC
@ATTRIBUTE lengthiness_1 NUMERIC
@ATTRIBUTE lengthiness_2 NUMERIC
@ATTRIBUTE formatPunctuation_1 NUMERIC
@ATTRIBUTE formatPunctuation_2 NUMERIC
@ATTRIBUTE formatEmoticons_1 NUMERIC
@ATTRIBUTE formatEmoticons_2 NUMERIC
@ATTRIBUTE formatCapitals_1 NUMERIC
@ATTRIBUTE formatCapitals_2 NUMERIC
@ATTRIBUTE averageSentiment NUMERIC
@ATTRIBUTE participants NUMERIC
@ATTRIBUTE totalLinks NUMERIC
@ATTRIBUTE topicScores_1_1 NUMERIC
@ATTRIBUTE topicScores_1_2 NUMERIC
@ATTRIBUTE topicScores_1_3 NUMERIC
@ATTRIBUTE topicScores_1_4 NUMERIC
@ATTRIBUTE topicScores_1_5 NUMERIC
@ATTRIBUTE topicScores_1_6 NUMERIC
@ATTRIBUTE topicScores_1_7 NUMERIC
@ATTRIBUTE topicScores_1_8 NUMERIC
@ATTRIBUTE topicScores_1_9 NUMERIC
@ATTRIBUTE topicScores_1_10 NUMERIC
@ATTRIBUTE topicScores_1_11 NUMERIC
@ATTRIBUTE topicScores_1_12 NUMERIC
@ATTRIBUTE topicScores_1_13 NUMERIC
@ATTRIBUTE topicScores_1_14 NUMERIC
@ATTRIBUTE topicScores_1_15 NUMERIC
@ATTRIBUTE topicScores_1_16 NUMERIC
@ATTRIBUTE topicScores_1_17 NUMERIC
@ATTRIBUTE topicScores_1_18 NUMERIC
@ATTRIBUTE topicScores_1_19 NUMERIC
@ATTRIBUTE topicScores_1_20 NUMERIC
@ATTRIBUTE topicScores_2_1 NUMERIC
@ATTRIBUTE topicScores_2_2 NUMERIC
@ATTRIBUTE topicScores_2_3 NUMERIC
@ATTRIBUTE topicScores_2_4 NUMERIC
@ATTRIBUTE topicScores_2_5 NUMERIC
@ATTRIBUTE topicScores_2_6 NUMERIC
@ATTRIBUTE topicScores_2_7 NUMERIC
@ATTRIBUTE topicScores_2_8 NUMERIC
@ATTRIBUTE topicScores_2_9 NUMERIC
@ATTRIBUTE topicScores_2_10 NUMERIC
@ATTRIBUTE topicScores_2_11 NUMERIC
@ATTRIBUTE topicScores_2_12 NUMERIC
@ATTRIBUTE topicScores_2_13 NUMERIC
@ATTRIBUTE topicScores_2_14 NUMERIC
@ATTRIBUTE topicScores_2_15 NUMERIC
@ATTRIBUTE topicScores_2_16 NUMERIC
@ATTRIBUTE topicScores_2_17 NUMERIC
@ATTRIBUTE topicScores_2_18 NUMERIC
@ATTRIBUTE topicScores_2_19 NUMERIC
@ATTRIBUTE topicScores_2_20 NUMERIC
@ATTRIBUTE regressionFeatures_1 NUMERIC
@ATTRIBUTE regressionFeatures_2 NUMERIC
@ATTRIBUTE regressionFeatures_3 NUMERIC
@ATTRIBUTE regressionFeatures_4 NUMERIC
@ATTRIBUTE regressionFeatures_5 NUMERIC
@ATTRIBUTE regressionFeatures_6 NUMERIC
@ATTRIBUTE regressionFeatures_7 NUMERIC
@ATTRIBUTE regressionFeatures_8 NUMERIC
@ATTRIBUTE regressionFeatures_9 NUMERIC
@ATTRIBUTE regressionFeatures_10 NUMERIC
@ATTRIBUTE regressionFeatures_11 NUMERIC
@ATTRIBUTE regressionFeatures_12 NUMERIC
@ATTRIBUTE regressionFeatures_13 NUMERIC
@ATTRIBUTE regressionFeatures_14 NUMERIC
@ATTRIBUTE regressionFeatures_15 NUMERIC
@ATTRIBUTE regressionFeatures_16 NUMERIC
@ATTRIBUTE regressionFeatures_17 NUMERIC
@ATTRIBUTE regressionFeatures_18 NUMERIC
@ATTRIBUTE regressionFeatures_19 NUMERIC
@ATTRIBUTE regressionFeatures_20 NUMERIC
@ATTRIBUTE regressionFeatures_21 NUMERIC
@ATTRIBUTE regressionFeatures_22 NUMERIC
@ATTRIBUTE regressionFeatures_23 NUMERIC
@ATTRIBUTE regressionFeatures_24 NUMERIC
@ATTRIBUTE regressionFeatures_25 NUMERIC
@ATTRIBUTE regressionFeatures_26 NUMERIC
@ATTRIBUTE regressionFeatures_27 NUMERIC
@ATTRIBUTE regressionFeatures_28 NUMERIC
@ATTRIBUTE regressionFeatures_29 NUMERIC
@ATTRIBUTE regressionFeatures_30 NUMERIC
@ATTRIBUTE regressionFeatures_31 NUMERIC
@ATTRIBUTE regressionFeatures_32 NUMERIC
@ATTRIBUTE regressionFeatures_33 NUMERIC
@ATTRIBUTE regressionFeatures_34 NUMERIC
@ATTRIBUTE regressionFeatures_35 NUMERIC
@ATTRIBUTE regressionFeatures_36 NUMERIC
@ATTRIBUTE regressionFeatures_37 NUMERIC
@ATTRIBUTE regressionFeatures_38 NUMERIC
@ATTRIBUTE regressionFeatures_39 NUMERIC
@ATTRIBUTE regressionFeatures_40 NUMERIC
@ATTRIBUTE regressionFeatures_41 NUMERIC
@ATTRIBUTE regressionFeatures_42 NUMERIC
@ATTRIBUTE regressionFeatures_43 NUMERIC
@ATTRIBUTE regressionFeatures_44 NUMERIC
@ATTRIBUTE regressionFeatures_45 NUMERIC
@ATTRIBUTE regressionFeatures_46 NUMERIC
@ATTRIBUTE regressionFeatures_47 NUMERIC
@ATTRIBUTE regressionFeatures_48 NUMERIC
@ATTRIBUTE regressionFeatures_49 NUMERIC
@ATTRIBUTE regressionFeatures_50 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_1 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_2 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_3 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_4 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_5 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_6 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_7 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_8 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_9 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_10 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_11 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_12 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_13 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_14 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_15 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_16 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_17 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_18 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_19 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_20 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_21 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_22 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_23 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_24 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_25 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_26 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_27 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_28 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_29 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_30 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_31 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_32 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_33 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_34 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_35 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_36 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_37 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_38 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_39 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_40 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_41 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_42 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_43 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_44 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_45 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_46 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_47 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_48 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_49 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_50 NUMERIC
@ATTRIBUTE threadLength NUMERIC

@DATA
247858,0,0,2,8,01,012,0.00012007,0.00049744,26,32,3322,4584,0,0,1,1,0,0,0.5417,0.3538,0.5417,0.3538,1.0000,2.0000,0.0685,5.5219,0.3322,0.8997,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.3333,3,93,0.0865787359505,0.0552543932859,0.0565959736988,0.0603789184678,0.0432815680891,0.0568299702824,0.0224480722581,0.0413003970142,0.0284227850273,0.0385704368716,0.0320731317323,0.103629287012,0.0302011590631,0.0255290272762,0.0454499364309,0.0802920277364,0.0195309148486,0.047696303634,0.0896830906269,0.0362538706935,0.0440833309905,0.0714386122747,0.0319098091034,0.078214175265,0.0650847648233,0.0252748179595,0.0559475948157,0.0798448086817,0.0360426213838,0.011948606933,0.0786921195423,0.078551547696,0.056200624139,0.0158565042593,0.0270179088532,0.0281143692541,0.0348618178751,0.0664623689168,0.0641007618994,0.0503528353341,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
247866,-1,-1,0,0,00,000,0.00000000,0.00000000,-1,-1,-1,-1,0,0,1,1,0,0,1.0000,1.0000,1.0000,1.0000,1.0000,2.0000,0.0000,0.0000,1.7872,1.7872,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,-1.0000,1,0,0.0762390379067,0.0667866426715,0.0540149113035,0.0547747593338,0.0587711029223,0.0401719656069,0.0492130145399,0.0589567800726,0.0283171937041,0.0576827491645,0.036815494044,0.079624075185,0.0684177450224,0.0315051275459,0.0260147970406,0.0314022909704,0.0272973976633,0.0506270174537,0.0370125974805,0.0663553003685,0.0762390379067,0.0667866426715,0.0540149113035,0.0547747593338,0.0587711029223,0.0401719656069,0.0492130145399,0.0589567800726,0.0283171937041,0.0576827491645,0.036815494044,0.079624075185,0.0684177450224,0.0315051275459,0.0260147970406,0.0314022909704,0.0272973976633,0.0506270174537,0.0370125974805,0.0663553003685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228
249094,-1,-1,0,0,00,000,0.00000000,0.00000000,-1,-1,-1,-1,0,0,0,0,0,0,1.0000,1.0000,1.0000,1.0000,1.0000,2.0000,0.0000,0.0000,0.6000,0.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0000,1,0,0.0866381170534,0.0481558941672,0.0531487567639,0.0727483982339,0.0478239219201,0.0525777644989,0.0387411612389,0.0250639046576,0.0370945788932,0.0473060452146,0.0314178534675,0.0996580685855,0.0501078909803,0.0522325133619,0.0315572818112,0.0368621983202,0.0206154765462,0.0562626564419,0.070318361385,0.0416691564585,0.0866381170534,0.0481558941672,0.0531487567639,0.0727483982339,0.0478239219201,0.0525777644989,0.0387411612389,0.0250639046576,0.0370945788932,0.0473060452146,0.0314178534675,0.0996580685855,0.0501078909803,0.0522325133619,0.0315572818112,0.0368621983202,0.0206154765462,0.0562626564419,0.070318361385,0.0416691564585,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
249103,0,0,0,5,00,001,0.00000000,0.00028820,-1,2,-1,119,0,0,0,0,0,0,1.0000,0.2222,1.0000,0.2222,1.0000,2.0000,0.0000,4.9067,0.7095,0.0779,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,2,0.055991359709,0.0729195088677,0.0594929513415,0.0662801273306,0.0407514779445,0.0669508867667,0.0427808094588,0.0557014552069,0.0324124602092,0.0657798999545,0.0431048203729,0.0808663028649,0.0491132332879,0.0326568894952,0.0257389722601,0.0403251477945,0.0321623465211,0.0554115507049,0.0422862664848,0.0392735334243,0.0557471668896,0.0882663475751,0.0550432885197,0.0622932357289,0.0561694939115,0.0408953332864,0.0549729006828,0.0420919265151,0.0,0.0777785598649,0.0349827549799,0.0794678679524,0.0359681846977,0.0440627859506,0.061870908707,0.0411768846343,0.0273104807489,0.0342788766101,0.038572534666,0.0690504680791,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
249131,1,-1,2,7,01,012,0.00041237,0.00019928,2,1,92,72,0,0,0,0,0,0,0.2778,0.2174,0.2778,0.2500,1.0000,1.0000,0.0107,0.4403,1.2414,2.1149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3,4,0.0839042148892,0.0944322137085,0.06920683336,0.0417184252278,0.0647053759209,0.0589494139496,0.0360608557689,0.0437477707946,0.0133690826128,0.0483107235539,0.0438092661148,0.105107801296,0.0307845572952,0.0402425375429,0.0396275843408,0.0310059404479,0.0194571193132,0.0487534898594,0.0456787238491,0.0411280701539,0.0581320909059,0.0772753138671,0.0583069554599,0.0648095458264,0.06393225925,0.0457552370452,0.0475246292279,0.0464250572015,0.0335621391566,0.0474238598238,0.0367689772498,0.10044931299,0.0495844743986,0.0381827127124,0.034667638795,0.0391637324987,0.0243150644331,0.0525156785337,0.0370475750139,0.0441577456106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
249145,0,1,1,3,01,012,0.00026046,0.00022204,3,9,376,795,0,0,0,0,1,1,0.3333,0.2857,0.3333,0.2857,1.0000,2.0000,0.0034,0.0626,0.8277,0.3219,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,0.0000,3,20,0.0504916949012,0.0745186348236,0.0613172465086,0.063259234774,0.0452648541443,0.061627138253,0.0416701099083,0.0511114783902,0.0304107098587,0.0688372861747,0.0294810346252,0.119060408231,0.0294190562763,0.0516899429799,0.0077472936121,0.0324353359227,0.0226220973473,0.0561523841005,0.0377241550285,0.0651599041402,0.0581320103538,0.0605766465344,0.0617630140926,0.0495578084556,0.0733570606845,0.0443449813057,0.0380356629278,0.0270707506471,0.0330385389704,0.0663467069313,0.0446146102962,0.116839229221,0.0516069887834,0.0321218004026,0.0295693126258,0.022774662065,0.027538107564,0.0679105550762,0.0327689099799,0.0620326430831,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
249195,0,2,2,5,01,012,0.00053047,0.00013917,1,1,152,11,0,0,0,0,0,0,0.4595,0.4000,0.4595,0.4000,1.0000,2.0000,0.0441,0.5088,0.3733,0.3027,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,3,4,0.06367972397,0.0814897503552,0.0463771057439,0.0314593058656,0.0695149177999,0.043992287396,0.046884513903,0.0498782220418,0.0759082606048,0.0608382382789,0.0195859549422,0.152120966105,0.0314085650497,0.045717475137,0.0257255936675,0.0244063324538,0.0174548406738,0.0568297138218,0.0235944793992,0.0331337527907,0.0819823260592,0.0938220226258,0.071090858806,0.0539963914607,0.0563801345959,0.0605944871001,0.0368229050059,0.0409714082522,0.0205317986066,0.0515599689192,0.0463447076951,0.109375617337,0.0265504207768,0.0305277159526,0.03911445918,0.0335172722603,0.0255890216117,0.0527715952641,0.040233896564,0.0282229919269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
249204,1,0,1,2,01,012,0.00042708,0.00014182,1,2,581,1232,0,0,1,0,0,0,0.8539,0.3243,0.8539,0.3243,1.0000,2.0000,0.0092,0.0080,1.2194,0.7604,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,0.3333,3,13,0.0133582144705,0.0687125859138,0.0716687606238,0.048721454438,0.0819414677407,0.0308550735348,0.0362685684724,0.0271229029636,0.0497191634026,0.0506799201833,0.0672529746508,0.0623013820117,0.0388736974355,0.0823109895795,0.0482410760476,0.0582181656936,0.036970659966,0.0386889365161,0.0287303229621,0.0593636833937,0.0536453625275,0.0614070329327,0.0636557411809,0.0489917082371,0.0620264041872,0.0379992634504,0.0469215574676,0.0441650763891,0.0455656366132,0.0659379289564,0.0398741169775,0.0884361712813,0.0526688763155,0.0412467775955,0.0397904181593,0.0301371544634,0.0267334025244,0.0526688763155,0.0377537469171,0.0603747475086,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
249239,1,2,0,3,00,001,0.00000000,0.00005897,-1,10,-1,3672,0,0,1,1,0,0,1.0000,0.1568,1.0000,0.1568,1.0000,2.0000,0.0000,1.4690,0.4884,2.5814,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,1.3333,2,10,0.0577140994396,0.10213284488,0.0509073128328,0.051473898263,0.0750221201161,0.0469412148213,0.0346393256857,0.0497896648608,0.043479610686,0.0414383508483,0.042951832477,0.0890548113193,0.0460331258441,0.0369599975163,0.0267847441052,0.0309604011114,0.0229117834247,0.0568215333509,0.047802735133,0.0461805932848,0.0645573943367,0.0864150559024,0.0627748684825,0.045243202435,0.0677958992918,0.0517861208642,0.0413545998155,0.048745341466,0.0321304030006,0.0429453917962,0.0480682812257,0.0926583901545,0.0416811465686,0.0334815276396,0.0358542343228,0.0378105189996,0.0267378878117,0.0568670685089,0.0518340543326,0.0312586130451,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
249251,2,0,0,1,01,010,0.00019769,0.00018832,12,-1,1170,-1,0,0,1,0,0,0,0.4746,0.6667,0.4746,0.6667,1.0000,2.0000,0.0025,0.0012,0.4959,0.2774,6.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.6667,2,12,0.0646354166667,0.06171875,0.0469791666667,0.0427604166667,0.0453125,0.0315625,0.0577604166667,0.0294791666667,0.0434375,0.0469270833333,0.0488020833333,0.0851041666667,0.03640625,0.0369791666667,0.0565625,0.0317708333333,0.0447395833333,0.0646875,0.0595833333333,0.0647916666667,0.0674652587538,0.0636673805847,0.0517632116352,0.0533321711411,0.0610399960153,0.0493101558998,0.080365592469,0.0367958360313,0.0379538775714,0.0486501967425,0.0323255466454,0.101036011356,0.0498082382826,0.0281292025701,0.0540294864771,0.0270956816257,0.02987249091,0.0458609353987,0.0276560243064,0.0538427055835,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
249284,1,1,0,0,00,000,0.00000000,0.00000000,-1,-1,-1,-1,0,0,0,0,0,0,1.0000,1.0000,1.0000,1.0000,1.0000,2.0000,0.0000,0.0000,0.3653,0.3653,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1,0,0.036633649802,0.069965613141,0.0469360075624,0.0566629676818,0.0698971134218,0.0447166166619,0.0443193182908,0.0431411231214,0.0400312358719,0.0525118847013,0.0461140109326,0.107393859685,0.0514432890825,0.0591700574028,0.0260024933898,0.0404422341868,0.0266600906936,0.0468949077309,0.0387297412081,0.0523337854315,0.036633649802,0.069965613141,0.0469360075624,0.0566629676818,0.0698971134218,0.0447166166619,0.0443193182908,0.0431411231214,0.0400312358719,0.0525118847013,0.0461140109326,0.107393859685,0.0514432890825,0.0591700574028,0.0260024933898,0.0404422341868,0.0266600906936,0.0468949077309,0.0387297412081,0.0523337854315,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
249363,-1,-1,0,0,00,000,0.00000000,0.00000000,-1,-1,-1,-1,0,0,1,1,1,1,1.0000,1.0000,1.0000,1.0000,1.0000,2.0000,0.0000,0.0000,1.2726,1.2726,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0000,1,0,0.0609871605256,0.0961843445316,0.0523050605376,0.0477488085072,0.0701572345579,0.0476720485452,0.028817882878,0.0507808270063,0.0414394137732,0.0464151041674,0.04295816445,0.0907193093797,0.0400700708796,0.0359730079076,0.0310918967524,0.0326312081333,0.0326503981238,0.0613832967581,0.0530973330025,0.036917429583,0.0609871605256,0.0961843445316,0.0523050605376,0.0477488085072,0.0701572345579,0.0476720485452,0.028817882878,0.0507808270063,0.0414394137732,0.0464151041674,0.04295816445,0.0907193093797,0.0400700708796,0.0359730079076,0.0310918967524,0.0326312081333,0.0326503981238,0.0613832967581,0.0530973330025,0.036917429583,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
249372,1,-2,3,5,01,012,0.00220705,0.00024414,1,1,23,23,0,0,1,0,0,0,0.3438,0.3191,0.3438,0.3191,1.0000,2.0000,1.0678,2.2820,0.6432,0.9447,0.0000,0.0000,0.0000,0.0000,2.0000,1.0000,-0.6667,3,25,0.0,0.196056955093,0.0,0.0,0.0703723986857,0.065991237678,0.0486035049288,0.0,0.141840087623,0.0762595837897,0.0516155531216,0.104874041621,0.0,0.0596933187295,0.0,0.0996714129244,0.0,0.0,0.0,0.085021905805,0.0712572738494,0.0772262387586,0.0585258331864,0.0701551754541,0.0675277728796,0.0537206841827,0.0270587198025,0.0540821724564,0.0335390583671,0.0598924351966,0.0295274202081,0.0953800035267,0.0394551225533,0.0363780638335,0.0296244048669,0.0298360077588,0.0348968435902,0.0326485628637,0.0429377534826,0.0563304531829,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
