@relation thread_length

@attribute threadID numeric
@attribute sentiment1 numeric
@attribute sentiment2 numeric
@attribute binnedTimeDiff1 numeric
@attribute binnedTimeDiff2 numeric
@attribute timeDiff1 numeric
@attribute timeDiff2 numeric
@attribute arrivalPattern1 numeric
@attribute arrivalPattern2 numeric
@attribute posterInteractions1 numeric
@attribute posterInteractions2 numeric
@attribute mutualInteractions1 numeric
@attribute mutualInteractions2 numeric
@attribute numWords1 numeric
@attribute numWords2 numeric
@attribute question1 numeric
@attribute question2 numeric
@attribute exclaim1 numeric
@attribute exclaim2 numeric
@attribute onThreadTopic1 numeric
@attribute onThreadTopic2 numeric
@attribute overlapPrevious1 numeric
@attribute overlapPrevious2 numeric
@attribute overlapDistance1 numeric
@attribute overlapDistance2 numeric
@attribute timeliness1 numeric
@attribute timeliness2 numeric
@attribute lengthiness1 numeric
@attribute lengthiness2 numeric
@attribute formatPunctuation1 numeric
@attribute formatPunctuation2 numeric
@attribute formatEmoticons1 numeric
@attribute formatEmoticons2 numeric
@attribute formatCapitals1 numeric
@attribute formatCapitals2 numeric
@attribute averageSentiment numeric
@attribute participants numeric
@attribute totalLinks numeric
@attribute threadLength numeric

@data
14879,0,0,4,5,619,1001,1,12,1,1,11,7,61,45,1,0,0,0,0.4459,0.5833,0.4459,0.5833,1,2,1.6758,1.034,0.6712,0.4354,0,0,0,0,0,1,0,3,5,4
14880,0,0,1,2,25,126,0,0,-1,-1,-1,-1,40,60,0,1,0,0,0.5238,0.4923,0.5238,0.4923,1,2,0.6772,2.7391,0.5684,0.8797,0,0,0,0,0,0,0,1,0,9
14881,0,0,4,6,389,2163,1,12,9,2,749,96,60,49,0,1,0,0,0.4,0.4737,0.4,0.4737,1,2,0.3081,1.4035,0.8367,0.6813,0,0,0,0,0,0,0,3,14,6
14882,0,0,1,6,33,1527,0,0,-1,-1,-1,-1,130,148,1,1,0,1,0.4384,0.2073,0.4384,0.2134,1,1,0.0768,3.4558,1.3943,1.5662,0,0,0,0,0,0,0,1,0,7
14884,0,0,2,3,65,325,1,12,1,1,5,42,14,86,0,1,0,0,0.5333,0.5354,0.5333,0.5354,1,2,0.4507,1.7901,0.1082,0.7144,0,0,0,0,0,0,0,3,3,7
14885,0,1,2,2,95,156,1,12,1,2,18,140,34,11,0,0,0,0,0.2368,0.0714,0.2368,0.2143,1,1,0.0562,0.0353,0.6381,0.2351,0,0,0,0,0,0,0.3333,3,4,42
14886,-1,1,1,2,43,108,1,10,1,-1,17,-1,88,14,1,0,0,0,0.6,0.5556,0.6,0.5556,1,2,0.0305,0.0461,1.2714,0.218,0,0,0,0,0,0,0,2,1,12
14889,0,0,5,5,1126,1207,1,10,1,-1,0,-1,6,49,0,0,0,0,0.125,0.4,0.125,0.4,1,2,2.7991,0.2009,0.2353,1.7647,1,0,0,0,0,0,0.3333,2,1,3
14890,0,0,3,4,273,574,1,12,1,2,10,450,115,15,0,0,0,0,0.616,0.5882,0.616,0.5882,1,2,0.0323,0.0356,1.5405,0.2095,0,0,0,0,0,1,0,3,4,14
14891,-1,-1,4,5,507,1423,1,12,1,1,1,1,80,30,0,1,0,0,0.5057,0.6857,0.5057,0.6857,1,2,1.4206,2.5663,1.5605,0.6278,0,0,0,0,0,0,0,3,3,4
14893,-1,0,2,3,78,181,1,12,1,1,21,54,39,28,0,0,0,1,0.2619,0.303,0.2619,0.303,1,2,0.1575,0.2074,0.8337,0.655,1,0,0,0,0,0,-0.3333,3,3,29
14895,0,0,3,3,254,261,1,10,2,-1,187,-1,27,80,0,1,0,0,0.6452,0.4946,0.6452,0.4946,1,2,2.9146,0.0854,0.3382,1.0145,0,0,0,0,1,0,0.3333,2,2,3
14896,-1,0,4,4,403,408,1,10,1,-1,56,-1,10,37,0,1,0,0,0.2727,0.1591,0.2727,0.1591,1,2,2.0465,0.0238,0.287,1.1478,0,0,0,0,0,0,-0.3333,2,1,6
14898,1,-1,5,5,914,1198,1,12,37,4,1036,219,30,35,0,0,0,1,0.4706,0.4524,0.4706,0.4524,1,2,0.6925,0.2149,0.8384,1.0356,0,0,0,0,0,1,0.3333,3,48,9
14899,1,0,1,1,36,47,1,10,18,-1,1574,-1,17,21,0,1,0,0,0.3333,0.56,0.3333,0.56,1,2,0.245,0.0727,0.7406,0.8816,0,0,0,0,0,0,0.3333,2,18,14
14900,0,-1,3,4,325,433,1,12,1,1,29,29,49,75,0,0,0,0,0.3269,0.3721,0.3269,0.3721,1,2,2.2553,0.7447,0.8168,1.3508,0,0,0,0,0,0,-0.6667,3,31,3
14901,1,0,6,6,2444,2518,1,12,1,1,2,13,57,65,1,0,0,0,0.3667,0.2466,0.3667,0.2466,1,2,0.2217,0.0067,1.1009,1.3394,0,0,0,0,0,3,0.6667,3,3,6
14902,-1,-1,1,1,19,28,1,10,1,-1,166,-1,8,11,1,0,0,0,0.1818,0.0833,0.1818,0.0833,1,2,0.2005,0.0856,0.618,0.6742,0,0,0,0,0,0,-1,2,1,5
14903,1,-2,4,5,526,1079,1,12,1,1,7,10,192,21,1,0,1,0,0.3699,0.52,0.3699,0.52,1,2,2.0389,2.1408,2.2234,0.2538,0,0,0,0,0,0,0,3,3,6
14904,-2,0,2,4,146,400,1,12,1,1,3,32,47,70,0,0,0,0,0.6604,0.4778,0.6604,0.4778,1,2,0.3158,0.5462,0.7694,1.3065,0,0,0,0,0,0,-0.6667,3,3,9
14906,-1,-1,9,9,66095,66468,1,12,3,20,15,439,45,104,0,0,0,0,0.4902,0.808,0.4902,0.808,1,2,2.9832,0.0168,0.246,0.6029,0,0,0,0,1,8,-0.6667,3,26,3
14907,0,1,7,9,3393,44103,1,12,1,1,1,1,47,24,0,1,0,0,0.36,0.4643,0.36,0.4643,1,2,0.2308,2.7692,0.9434,0.5283,0,0,0,0,0,0,0.3333,3,3,3
14908,0,-2,2,9,117,24435,1,12,1,1,1,1,14,95,0,0,0,0,0.4118,0.3679,0.4118,0.3679,1,2,0.0145,2.9855,0.2361,1.4722,0,0,0,0,0,0,-1,3,3,3
14922,-1,0,1,2,59,109,1,12,1,1,41,52,144,117,0,0,0,0,0.4204,0.4496,0.4204,0.4496,1,2,1.158,0.9655,1.3682,1.1242,0,0,0,0,0,0,0.3333,3,31,8
14932,0,3,7,9,4047,39507,1,10,1,-1,1,-1,55,49,1,0,0,0,0.6212,0.6441,0.6212,0.6441,1,2,0.3073,2.6927,0.6168,0.5514,0,0,0,0,1,1,0.6667,2,1,3
14933,1,2,4,4,578,640,1,10,1,-1,18,-1,27,26,1,1,0,0,0.4375,0.5667,0.4375,0.5667,1,2,2.557,0.2729,0.3745,0.3511,1,0,0,0,2,0,1.6667,2,1,11
14935,-1,1,2,2,97,147,1,12,1,1,193,55,17,44,0,1,1,0,0.3478,0.3725,0.3478,0.3725,1,2,0.4552,0.2381,0.5941,1.3173,1,0,0.5,0,0,0,0,3,18,7
14936,0,-1,2,2,81,146,1,10,1,-1,6,-1,40,27,0,0,1,0,0.2917,0.2667,0.2917,0.3667,1,1,0.2207,0.1745,1.0696,0.6685,0,0,0,0,0,0,-0.6667,2,1,16
14937,0,-1,7,7,4037,5078,1,10,1,-1,0,-1,20,5,0,0,0,0,0.5238,0.6667,0.5238,0.6667,1,2,2.3853,0.6147,0.4468,0.1277,0,0,0,0,0,0,0.3333,2,1,3
14939,-1,0,6,7,2471,5128,1,12,1,1,13,4,45,72,0,0,1,0,0.3774,0.3529,0.3774,0.3529,1,2,2.2426,2.4119,0.7891,1.2655,0,0,0,0,0,0,0.6667,3,3,6
14941,-1,0,3,4,223,601,0,1,-1,1,-1,0,58,26,0,1,0,0,0.6522,0.4667,0.6522,0.4667,1,2,1.6638,2.8071,0.4233,0.184,0,0,0,0,0,0,-0.3333,2,1,5
14942,-1,0,3,3,223,263,1,12,1,1,12,28,9,67,0,1,0,0,0.5833,0.48,0.5833,0.48,1,2,0.6313,0.1138,0.2058,1.2864,0,0,0,0,0,0,-0.3333,3,9,10
14943,0,-1,2,4,89,473,1,12,1,1,2,2,79,68,0,0,0,0,0.3778,0.4028,0.3778,0.4028,1,2,0.0613,0.2615,1.1429,0.9143,0,0,0,0,0,0,0,3,3,4
14944,1,1,1,2,39,114,1,12,2,3,121,331,14,12,0,1,0,0,0.4211,0.2222,0.4211,0.3333,1,1,0.0133,0.0258,0.2325,0.2203,0,0,0,0,1,0,0.6667,3,8,70
14947,0,0,2,9,88,12777,1,12,2,1,7,4,94,139,0,0,0,0,0.6078,0.5714,0.6078,0.5714,1,2,0.0554,7.9225,1.0079,1.6601,0,2,0,0,0,1,-0.3333,3,4,10
14948,0,-1,6,6,1580,1903,0,1,-1,4,-1,96,1,62,0,0,0,0,0,0.3478,0,0.3478,0,2,0.3778,0.0771,0.0299,2.0597,0,0,0,0,0,1,0,2,4,6
14949,2,-1,1,1,39,53,1,10,1,-1,62,-1,8,48,0,1,0,0,0.6,0.5686,0.6,0.5686,1,2,0.0961,0.0335,0.1825,0.9307,0,0,0,0,1,1,0,2,1,5
14950,-1,0,1,2,37,65,1,12,2,3,173,474,14,26,0,0,0,0,0.3333,0.4138,0.3333,0.4138,1,2,0.0365,0.0276,0.443,0.8565,0,0,0,0,1,0,-0.3333,3,8,7
14952,1,1,5,5,818,1191,1,12,1,1,30,21,57,82,0,1,1,0,0.2794,0.3,0.2794,0.3,1,2,0.4675,0.2133,0.9431,1.2483,0,0,0,0,0,1,0.3333,3,4,10
14953,1,1,2,2,87,108,1,10,1,-1,113,-1,26,123,1,0,0,0,0.4688,0.6107,0.4688,0.6107,1,2,0.0982,0.0239,0.4257,1.9823,0,0,0,0,0,5,0.6667,2,1,12
14954,1,1,2,2,60,168,1,12,1,1,52,88,42,52,0,1,0,0,0.2174,0.3836,0.2174,0.3836,1,2,0.0333,0.0587,0.9626,1.5277,0,0,0,0,0,0,0,3,14,14
14955,0,0,1,2,48,74,1,10,1,-1,6,-1,69,47,0,1,0,1,0.5316,0.5091,0.5316,0.5091,1,2,0.2013,0.107,1.1922,0.83,0,0,0,0,0,0,0,2,1,19
14956,0,1,7,7,4454,5073,1,12,1,1,3,3,33,20,0,0,0,0,0.4,0.5238,0.4,0.5238,1,2,3.3129,0.4605,0.2667,0.16,0,0,0,0,0,0,0.3333,3,4,4
14957,-1,-1,1,4,26,535,1,12,1,1,1,1,19,13,0,0,0,0,0.0952,0.1538,0.0952,0.2308,1,1,0.1481,2.8519,0.9844,0.6094,0,0,0,0,0,0,-0.6667,3,3,3
14958,0,0,2,4,124,705,1,10,1,-1,211,-1,60,41,0,0,0,0,0.6324,0.6596,0.6324,0.6596,1,2,0.2585,1.2018,0.8193,0.5663,0,0,0,0,0,0,0,2,1,9
14959,0,-1,2,5,72,857,1,12,1,1,22,22,15,59,0,0,0,0,0.4118,0.3485,0.4118,0.3485,1,2,0.2526,2.7474,0.329,1.2774,0,0,0,0,0,1,-0.3333,3,24,3
14960,0,0,1,5,59,1091,1,12,10,1,1293,6,37,28,0,1,0,0,0.3333,0.4444,0.3333,0.4444,1,2,0.1101,1.8946,0.5851,0.5015,0,0,0,0,1,0,0,3,12,9
14962,0,0,1,2,8,175,1,12,1,1,79,40,70,73,1,0,0,0,0.6951,0.5854,0.6951,0.5854,1,2,0.014,0.2681,0.8432,0.8432,0,0,0,0,0,0,0,3,11,8
14963,0,0,4,4,576,616,1,12,1,1,12,11,24,71,0,0,0,0,0.6071,0.4487,0.6071,0.4487,1,2,3.7378,0.2644,0.2391,0.666,0,0,0,0,0,0,0,3,7,8
14964,0,0,5,5,847,1310,1,12,1,1,12,6,139,16,0,0,0,0,0.5602,0.7222,0.5602,0.7222,1,2,0.0703,0.0384,1.1107,0.1204,0,0,0,0,0,0,0,3,3,11
14965,0,0,5,6,1100,1445,0,1,-1,1,-1,8,71,61,0,1,1,1,0.519,0.48,0.519,0.48,1,2,0.3291,0.1034,0.8449,0.8021,1,0,0,0,0,0,0,2,1,6
14968,0,0,1,1,17,19,1,10,1,-1,50,-1,15,32,0,1,0,0,0.5882,0.5429,0.5882,0.5429,1,2,0.0943,0.0127,0.6637,1.3664,0,0,0,0,0,0,-0.6667,2,1,13
14969,1,0,2,6,117,1452,1,12,20,63,439,1866,201,2,0,0,0,0,0.1667,0.3333,0.1667,0.3333,1,2,0.1015,1.1542,5.118,0.0544,0,0,0,0,1,0,0.3333,3,108,10
14970,1,-2,3,3,205,289,1,12,1,1,240,4,26,20,1,0,0,0,0.4839,0.5455,0.4839,0.5455,1,2,0.1273,0.0518,0.499,0.3541,0,0,0,0,0,0,-0.3333,3,3,8
14971,0,-2,1,3,39,200,1,12,1,1,22,5,62,67,0,1,0,0,0.4054,0.411,0.4054,0.4521,1,1,0.0425,0.1737,1.3114,1.2937,0,0,0,0,0,0,-0.3333,3,3,14
14973,0,0,5,6,889,1573,1,12,1,1,8,3,93,51,0,0,0,0,0.3905,0.4667,0.3905,0.4833,1,1,1.6969,1.3031,1.2753,0.7287,0,1,0,0,0,1,0,3,5,3
14974,1,1,4,4,657,664,1,12,1,1,9,9,50,40,0,0,0,0,0.4286,0.4783,0.4286,0.4783,1,2,2.9658,0.0342,0.7297,0.5328,0,1,0,0,0,0,1,3,11,3
14975,0,0,1,2,52,87,0,1,-1,1,-1,47,5,111,0,0,0,0,0.5714,0.5,0.5714,0.5,1,2,0.0458,0.0303,0.0904,1.6279,1,0,0,0,0,1,-0.3333,2,1,15
14976,-1,1,3,5,340,1369,1,10,3,-1,83,-1,6,115,0,0,0,0,0,0.5039,0,0.5039,0,2,0.1298,0.3926,0.0894,1.6468,1,0,0,0,1,1,-0.3333,2,3,6
14979,1,0,3,3,191,352,1,10,2,-1,418,-1,26,8,1,0,0,0,0.303,0.4444,0.303,0.4444,1,2,1.6281,1.3719,1.0206,0.2784,1,1,0,0,0,0,0.3333,2,2,3
14980,0,1,2,2,134,145,1,12,3,1,62,34,47,63,1,0,1,0,0.5439,0.5143,0.5439,0.5143,1,2,2.3515,0.2009,0.4797,0.5891,0,0,0,0,0,0,0.3333,3,12,6
14991,1,0,3,4,339,476,1,12,1,1,6,6,19,14,0,0,0,0,0.4091,0.1875,0.4091,0.1875,1,2,0.6441,0.2619,0.6471,0.4706,0,0,0,0,0,1,0.6667,3,3,9
14992,0,1,2,5,145,855,1,12,1,11,10,389,15,144,0,0,0,0,0.15,0.1761,0.15,0.1761,1,2,0.4208,2.052,0.2771,2.4388,0,0,0,0,0,2,0.6667,3,14,6
15001,-2,0,2,3,166,228,1,12,1,1,60,18,11,137,1,0,0,1,0.5833,0.4512,0.5833,0.4512,1,2,0.0971,0.0362,0.1093,1.4932,0,0,0,0,0,0,-0.6667,3,6,12
15002,0,0,4,5,583,916,1,10,1,-1,7,-1,53,114,1,0,0,0,0.5806,0.5806,0.5806,0.5806,1,2,0.2904,0.1658,0.6583,1.3166,0,0,0,0,1,0,0,2,1,11
15003,-1,1,3,6,318,1523,1,12,1,1,12,40,32,63,0,1,1,0,0.55,0.3766,0.55,0.3766,1,2,0.4205,1.5917,0.724,1.3937,0,0,0,0,1,0,0,3,9,4
15004,0,-1,2,2,157,179,1,10,7,-1,1337,-1,55,31,0,1,0,0,0.5714,0.7353,0.5714,0.7353,1,2,0.8505,0.1218,0.7426,0.4008,0,0,0,0,0,0,-0.3333,2,7,6
15005,1,0,2,2,93,149,1,12,1,1,62,48,53,106,1,0,0,1,0.6349,0.4478,0.6349,0.4478,1,2,0.0575,0.0341,0.6819,1.4505,0,0,0,0,0,2,0.3333,3,9,13
15007,0,0,5,5,952,1312,1,10,1,-1,3,-1,83,170,1,0,0,0,0.6444,0.6173,0.6444,0.6173,1,2,0.1972,0.0745,0.7701,1.677,0,0,0,0,0,0,-0.3333,2,1,8
15008,-3,0,7,7,5009,5458,1,12,1,2,1,77,27,8,0,0,0,0,0.5517,0.2727,0.5517,0.2727,1,2,2.7535,0.2465,0.2529,0.0959,0,0,0,0,0,1,-1,3,4,3
15015,-1,0,2,2,85,125,1,12,6,2,839,441,138,3,0,0,0,0,0.549,0.5,0.549,0.5,1,2,0.3011,0.1439,1.3697,0.0358,0,0,0,0,1,1,0,3,28,17
15016,0,0,0,2,1,84,1,12,1,1,120,39,29,15,0,0,0,0,0.5667,0.375,0.5667,0.375,1,2,0.0025,0.1352,0.2575,0.1373,0,0,0,0,0,0,0,3,4,35
15017,0,0,2,2,136,154,1,10,2,-1,315,-1,26,288,0,0,0,0,0.2333,0.2047,0.2333,0.2611,1,1,2.3542,0.3052,0.3145,3.5325,1,0,0,0,1,0,0,2,2,5
15018,1,1,9,9,52628,52751,0,1,-1,1,-1,7,9,77,0,1,0,0,0.5833,0.5233,0.5833,0.5233,1,2,4.6966,0.0109,0.0901,0.6456,0,0,0,0,0,0,0.6667,2,1,5
15019,1,2,1,2,36,65,1,12,1,1,99,108,24,2,0,0,0,0,0.5926,0.3333,0.5926,0.3333,1,2,0.1827,0.1452,0.285,0.0317,0,2,0,0,1,0,1.6667,3,53,8
15020,-2,0,1,3,10,279,1,12,14,3,1539,830,34,139,0,0,0,0,0.7955,0.4753,0.7955,0.4753,1,2,0.0408,1.0198,0.3312,1.2196,0,0,0,0,1,0,-1,3,82,6
15022,0,-1,1,4,26,432,1,12,4,4,551,356,140,38,0,1,0,0,0.45,0.5,0.45,0.5,1,2,0.1819,2.8181,1.3675,0.4103,0,1,0,0,0,0,0,3,16,3
15025,1,1,2,4,78,547,1,12,3,3,806,570,11,96,0,0,0,0,0.5385,0.5794,0.5385,0.5794,1,2,0.3773,2.257,0.2619,2.1557,1,0,0,0,0,0,1,3,57,11
15026,1,-1,1,5,17,1263,1,12,2,1,288,39,26,90,0,0,0,0,0.5,0.4904,0.5,0.4904,1,2,0.0015,0.1051,0.4308,1.6,0,0,0,0,0,0,0.6667,3,5,7
15027,0,0,2,3,173,287,1,10,1,-1,39,-1,26,59,0,1,0,0,0.6071,0.6479,0.6071,0.6479,1,2,0.8963,0.5924,0.3889,0.9861,0,0,0,0,0,0,0,2,1,8
15028,-1,0,4,6,697,2169,1,10,1,-1,4,-1,11,4,0,0,0,0,0.1875,0.7143,0.1875,0.7143,1,2,0.3207,0.6776,0.8571,0.375,0,0,0,0,0,1,-0.6667,2,1,6
15029,0,0,5,6,1205,1636,1,12,1,1,2,2,23,26,0,1,0,0,0.2692,0.3,0.2692,0.3333,1,1,1.5527,0.5549,0.7879,0.9091,0,0,0,0,0,1,-0.3333,3,3,4
15031,0,-1,1,2,58,84,1,12,1,1,71,162,5,40,0,0,0,0,0.3333,0.4792,0.3333,0.4792,1,2,1.9368,0.8638,0.1207,0.9655,1,0,0,0,0,0,-0.3333,3,16,7
15032,-3,0,5,9,1209,18252,1,12,2,1,27,1,7,103,1,1,0,0,0.4,0.405,0.4,0.405,1,2,0.1989,2.8011,0.1471,1.7794,1,0,0,0,0,0,-1.3333,3,4,3
15039,-2,0,0,1,2,18,1,10,2,-1,102,-1,7,2,1,0,0,0,0.6,0.5,0.6,0.5,1,2,0.0138,0.0745,0.091,0.0364,0,0,0,0,0,0,-1.6667,2,2,11
15040,0,0,3,3,287,311,1,10,1,-1,1,-1,16,63,1,1,0,0,0.4,0.5915,0.4,0.5915,1,2,2.5992,0.2106,0.5085,1.8051,1,0,0,0,0,0,0,2,1,6
15042,-1,1,1,7,11,4691,1,10,22,-1,820,-1,50,80,0,0,0,1,0.3636,0.3529,0.3636,0.3529,1,2,0.0074,2.9926,0.6395,1.186,0,0,0,0,0,1,0.6667,2,22,3
15043,0,0,1,5,15,1119,1,12,1,2,172,288,31,186,0,0,0,0,0.4118,0.5333,0.4118,0.5333,1,2,0.0284,2.0825,0.2535,1.7891,0,1,0,0,0,0,0,3,66,7
15045,0,1,1,2,14,145,1,10,2,-1,110,-1,18,7,1,0,0,0,0.381,0.1429,0.381,0.1429,1,2,0.0432,0.3907,0.3779,0.126,0,0,0,0,1,0,0.3333,2,2,7
15046,-1,0,0,1,4,8,0,0,-1,-1,-1,-1,5,30,0,0,0,0,0,0.3429,0,0.3429,0,2,0.0153,0.016,0.1829,0.8,2,0,0,0,1,3,0,1,0,4
15051,0,-1,4,5,630,1287,1,12,1,1,27,11,29,101,0,0,0,0,0.3235,0.3727,0.3235,0.3727,1,2,0.5005,0.5223,0.5312,1.7188,0,0,0,0,1,0,-0.3333,3,6,8
15052,2,-1,3,4,317,576,1,12,3,2,435,688,10,21,1,0,0,0,0.3636,0.3333,0.3636,0.3333,1,2,0.0601,0.0489,0.2115,0.4615,0,0,0,0,2,1,0,3,68,7
15054,-1,0,3,4,277,614,1,12,1,1,73,10,3,65,1,0,0,0,0.25,0.5067,0.25,0.5067,1,2,0.446,0.5432,0.0795,1.4907,0,0,0,0,0,0,-0.3333,3,3,16
15056,1,0,3,4,247,407,1,12,1,4,29,520,73,52,0,0,1,0,0.6145,0.5667,0.6145,0.5667,1,2,0.1012,0.0654,0.4975,0.3596,0,0,0,0,1,2,0.3333,3,6,6
15057,0,0,4,4,404,584,1,12,3,2,355,234,10,142,0,1,0,1,0.7333,0.5165,0.7333,0.5165,1,2,1.121,0.4987,0.0678,0.8226,0,0,0,0,0,1,0.3333,3,16,4
15058,1,0,1,7,26,5293,1,10,1,-1,0,-1,21,46,0,0,0,1,0.5,0.5294,0.5,0.5294,1,2,0.0021,0.4168,0.2537,0.4976,0,0,0,0,0,0,0.6667,2,1,4
15059,0,0,2,3,123,294,1,12,1,7,3,828,31,37,0,0,1,0,0.3421,0.575,0.3421,0.575,1,2,0.9742,1.3535,0.481,0.5063,0,0,0,0,0,1,0,3,9,5
15060,0,-1,1,1,30,35,1,10,1,-1,48,-1,16,29,1,0,0,0,0.6111,0.6765,0.6111,0.6765,1,2,0.8749,0.1271,0.28,0.5289,0,0,0,0,1,0,0.3333,2,1,7
15061,0,1,1,6,17,2365,1,12,1,1,1,1,50,18,0,0,0,0,0.1111,0.2381,0.1111,0.5238,1,1,0.0217,2.9783,1.6364,0.6364,0,0,0,0,0,0,0.3333,3,3,3
15062,0,1,3,5,185,790,1,12,1,1,2,6,14,4,0,0,0,0,0.5,0.6667,0.5,0.6667,1,2,0.8523,2.7744,0.2045,0.0767,0,0,0,0,0,0,0.3333,3,3,4
15063,0,-1,1,2,36,128,1,12,7,5,622,476,29,12,0,0,0,0,0.3125,0.3571,0.3125,0.4286,1,1,0.2209,0.5482,0.6545,0.2863,0,0,0,0,0,0,-1,3,33,19
15064,-1,1,2,2,65,101,1,10,1,-1,2,-1,108,77,1,0,0,0,0.4593,0.5287,0.4593,0.5287,1,2,0.0082,0.0046,1.0993,0.7085,0,0,0,0,0,0,-0.3333,2,1,10
15075,-3,-1,2,3,109,237,1,12,7,2,835,48,34,40,1,0,0,1,0.4595,0.24,0.4595,0.24,1,2,0.1713,0.1992,0.6542,0.8841,0,0,0,0,0,1,-1.6667,3,12,9
15076,0,0,2,3,139,264,1,10,2,-1,435,-1,26,104,0,0,0,0,0.4483,0.3826,0.4483,0.3826,1,2,1.8933,1.6849,0.3841,1.5232,0,0,0,0,0,2,0.3333,2,2,4
15077,1,0,1,3,45,316,1,12,11,4,389,539,69,37,0,0,0,0,0.2208,0.2391,0.2208,0.3478,1,1,0.1161,0.6955,1.2031,0.7188,0,0,0,0,0,2,0.6667,3,28,10
15078,0,0,0,2,2,127,1,12,1,1,25,8,5,16,1,0,0,1,0.5,0.5,0.5,0.5,1,2,0.0098,0.4233,0.0777,0.1748,0,0,0,0,0,0,0,3,8,5
15079,1,1,5,5,1069,1193,1,12,1,2,77,540,137,20,0,0,1,0,0.4865,0.5,0.4865,0.5417,1,1,0.261,0.0302,2.1494,0.3485,0,0,0,0,1,0,1,3,8,7
15080,0,0,2,3,93,210,1,12,1,1,102,16,36,60,0,0,0,0,0.561,0.5147,0.561,0.5147,1,2,0.5304,0.663,0.6866,1.1388,0,0,0,0,0,2,0,3,7,7
15081,-1,-1,2,3,75,195,1,12,1,1,18,18,65,32,0,0,0,0,0.3288,0.2,0.3288,0.4286,1,1,0.256,0.4072,1.1918,0.5714,0,0,0,0,2,1,-0.6667,3,20,4
15082,0,-1,1,4,33,581,1,12,1,1,1,1,18,36,1,0,0,0,0.2105,0.4737,0.2105,0.4737,1,2,0.1716,2.8284,0.4831,0.9661,0,0,0,0,2,1,0,3,3,3
15089,0,-1,1,1,18,24,1,10,6,-1,1141,-1,32,67,0,1,0,0,0.4474,0.7403,0.4474,0.7403,1,2,0.1501,0.0435,0.3209,0.6503,0,1,0,0,1,0,0,2,6,5
15090,-2,0,1,2,10,132,1,10,1,-1,0,-1,65,31,1,0,0,0,0.2703,0.4062,0.2703,0.4062,1,2,0.228,2.772,1.6204,0.7007,0,0,0,0,0,0,-0.6667,2,1,3
15091,-1,-1,1,2,57,61,1,10,1,-1,140,-1,77,67,1,0,0,0,0.3933,0.4521,0.3933,0.4521,1,2,3.5064,0.3021,1.3692,1.1231,0,0,0,0,0,0,-0.6667,2,1,4
15092,0,1,1,2,12,117,1,10,1,-1,14,-1,35,37,0,1,0,0,0.2791,0.3409,0.2791,0.3864,1,1,0.0091,0.0756,1.1467,1.1733,1,0,0,0,1,0,0.6667,2,1,14
15093,-1,1,6,6,2180,2182,1,11,1,1,33,33,47,42,0,0,0,0,0.42,0.3864,0.42,0.4773,1,1,2.9974,0.0026,0.9868,0.8684,0,0,0,0,0,0,-0.3333,2,1,3
15094,-1,1,3,5,270,1000,1,12,1,1,9,4,14,65,0,1,0,0,0.4375,0.2353,0.4375,0.2353,1,2,0.8639,2.3252,0.2424,1.2879,0,0,0,0,1,1,0.3333,3,4,4
15095,0,0,4,4,566,692,1,12,1,1,2,2,182,29,0,1,0,0,0.0591,0.0909,0.0591,0.2727,1,1,2.3226,0.516,2.5375,0.4125,0,0,0,0,0,0,0,3,3,4
15096,2,1,2,4,92,635,1,12,1,1,6,6,31,14,0,0,1,1,0.1818,0.2,0.1818,0.5333,1,1,0.3465,2.0279,0.7148,0.3249,1,0,0,0,0,0,1,3,6,6
15097,2,0,5,5,776,866,1,10,1,-1,35,-1,47,104,1,0,0,0,0.5283,0.6667,0.5283,0.6667,1,2,1.8276,0.2133,0.7421,1.6803,0,0,0,0,0,0,1.3333,2,1,24
15103,2,0,2,2,64,68,1,12,1,1,107,50,67,13,0,0,0,0,0.3684,0.3333,0.3684,0.4667,1,1,0.0938,0.005,1.0629,0.2098,0,0,0,0,0,0,0.6667,3,11,6
15104,-1,-1,1,1,43,59,1,12,2,1,110,99,50,113,0,0,0,0,0.3214,0.2927,0.3214,0.2927,1,2,0.0129,0.0048,0.8819,1.937,0,0,0,0,0,0,-0.3333,3,33,6
15105,-2,0,2,2,68,70,1,10,1,-1,211,-1,11,25,1,0,0,0,0.4167,0.5333,0.4167,0.5333,1,2,0.2307,0.0054,0.2249,0.5622,0,0,0,0,0,0,-0.6667,2,1,14
15106,1,1,1,1,15,34,1,10,1,-1,102,-1,35,12,0,0,0,0,0.3659,0.3333,0.3659,0.3333,1,2,0.0918,0.1103,0.6131,0.2243,1,0,0,0,1,0,0.3333,2,1,8
15108,-2,1,2,4,121,495,1,10,63,-1,1866,-1,22,22,0,0,0,0,0.4138,0.2963,0.4138,0.2963,1,2,0.229,0.7068,0.3713,0.3457,0,0,0,0,3,0,-0.6667,2,63,20
15109,0,-2,4,4,597,692,1,12,2,2,131,130,40,15,1,0,0,1,0.4444,0.4444,0.4444,0.4444,1,2,0.4137,0.0656,1.4489,0.5795,0,0,0,0,1,0,-1,3,6,51
15110,2,0,1,2,54,86,1,12,2,1,503,2,84,37,0,0,0,0,0.2745,0.3696,0.2745,0.3696,1,2,1.1608,0.6929,1.7143,0.7731,0,0,0,0,0,5,1,3,4,4
